timestamp,tweet_id,source,text,retweet_count,favorite_count,dog_stage,name,rating_numerator,rating_denominator,image_folder,image_name,image_number,first_prediction_prediction,first_prediction_confidence,first_prediction_is_a_dog,second_prediction_prediction,second_prediction_confidence,second_prediction_is_a_dog,third_prediction_prediction,third_prediction_confidence,third_prediction_is_a_dog
2016-02-27 17:24:05+00:00,703631701117943808,Twitter for iPhone,This is Bella. Based on this picture she's at least 8ft tall (wow)! Must be rare. 11/10 would pet on tippy toes https://t.co/XTVbSRdvcp,685,2611,floofer,bella,11,10,media,CcPNS4yW8AAd-Et,2,window shade,0.909533,False,window screen,0.0114266,False,brass,0.0088821,False
2016-02-27 16:03:45+00:00,703611486317502464,Twitter for iPhone,Meet Scooter. He's experiencing the pupper equivalent of dropping ur phone in a toilet 10/10 put it in some rice pup https://t.co/JSmX1FIEaW,1539,3875,pupper,scooter,10,10,media,CcO66OjXEAASXmH,1,Pembroke,0.756441,True,basenji,0.126621,True,Cardigan,0.08011669999999999,True
2016-02-27 02:32:12+00:00,703407252292673536,Twitter for iPhone,This pupper doesn't understand gates. 10/10 so close https://t.co/GUbFF4o6dZ,701,2463,pupper,-,10,10,media,CcMBJODUsAI5-A9,1,doormat,0.201058,False,turnstile,0.0885832,False,carton,0.0829238,False
2016-02-27 00:55:11+00:00,703382836347330562,Twitter for iPhone,This is Charlie. He's a West Side Niddlewog. Mucho fluffy. 12/10 would pet so damn well https://t.co/B9dOrmnPVt,1147,3540,floofer,charlie,12,10,media,CcLq7ipW4AArSGZ,2,golden retriever,0.945664,True,standard poodle,0.014392,True,Tibetan mastiff,0.0120217,True
2016-02-26 17:20:56+00:00,703268521220972544,Twitter for iPhone,Happy Friday here's a sleepy pupper 12/10 https://t.co/eBcqv9SPkY,553,1983,pupper,sleepy pupper 12/10 https://t,12,10,media,CcKC-5LW4AAK-nb,1,wool,0.5254340000000001,False,fur coat,0.236391,False,kuvasz,0.038243,True
2016-02-26 04:48:02+00:00,703079050210877440,Twitter for iPhone,This is a Butternut Cumberfloof. It's not windy they just look like that. 11/10 back at it again with the red socks https://t.co/hMjzhdUHaW,3110,7460,floofer,butternut cumberfloof,11,10,media,CcHWqQCW8AEb0ZH,2,Pembroke,0.778503,True,Shetland sheepdog,0.0938339,True,Cardigan,0.060296400000000014,True
2016-02-26 02:20:37+00:00,703041949650034688,Twitter for iPhone,This is an East African Chalupa Seal. We only rate dogs. Please only send in dogs. Thank you... 10/10 https://t.co/iHe6liLwWR,12588,26567,floofer,an east african chalupa seal,10,10,media,CcG07BYW0AErrC9,1,hippopotamus,0.581403,False,doormat,0.152445,False,sea lion,0.0263643,False
2016-02-25 19:04:13+00:00,702932127499816960,Twitter for iPhone,This is Chip. He's an Upper West Nile Pantaloon. Extremely deadly. Will rip your throat out. 6/10 might still pet https://t.co/LUFnwzznaV,733,2606,floofer,chip,6,10,media,CcFRCfRW4AA5a72,1,wallaby,0.41071,False,wombat,0.239332,False,beaver,0.149605,False
2016-02-25 02:42:00+00:00,702684942141153280,Twitter for iPhone,This is Lucy. She's sick of these bullshit generalizations 11/10 https://t.co/d2b5C2R0aO,1080,3244,floofer,lucy,11,10,media,CcBwOn0XEAA7bNQ,1,golden retriever,0.514085,True,Chesapeake Bay retriever,0.173224,True,Brittany spaniel,0.118384,True
2016-02-25 01:47:04+00:00,702671118226825216,Twitter for iPhone,Meet Rambo &amp; Kiwi. Rambo's the pup with the sharp toes &amp; rad mohawk. One stays woke while one sleeps. 10/10 for both https://t.co/MpH1Fe9LhZ,560,2212,floofer,rambo &amp; kiwi,10,10,media,CcBjp2nWoAA8w-2,1,bloodhound,0.381227,True,Sussex spaniel,0.212017,True,clumber,0.128622,True
2016-02-24 20:56:55+00:00,702598099714314240,Twitter for iPhone,"This is Sansa. She's gotten too big for her chair. Not so smol anymore. 11/10 once a pupper, always a pupper https://t.co/IpAoztle2s",3459,12294,pupper,sansa,11,10,media,CcAhPevW8AAoknv,1,kelpie,0.219179,True,badger,0.13358399999999998,False,Siamese cat,0.07443999999999999,False
2016-02-24 17:04:07+00:00,702539513671897089,Twitter for iPhone,This is a Wild Tuscan Poofwiggle. Careful not to startle. Rare tongue slip. One eye magical. 12/10 would def pet https://t.co/4EnShAQjv6,969,2910,floofer,wild tuscan poofwiggle,12,10,media,Cb_r8qTUsAASgdF,3,Pomeranian,0.714367,True,Shih-Tzu,0.0405741,True,silky terrier,0.032510500000000005,True
2016-02-24 02:36:23+00:00,702321140488925184,Twitter for iPhone,Please enjoy this picture as much as I did. 12/10 https://t.co/7u8mM99Tj5,1049,3296,floofer,-,12,10,media,Cb8lWafWEAA2q93,3,West Highland white terrier,0.769159,True,Scotch terrier,0.0643688,True,Old English sheepdog,0.0437634,True
2016-02-23 23:39:59+00:00,702276748847800320,Twitter for iPhone,"""AND IIIIIIIIIIIEIIIIIIIIIIIII WILL ALWAYS LOVE YOUUUUU"" 11/10 https://t.co/rSNCEiTtfI",770,2486,floofer,-,11,10,media,Cb78-nOWIAENNRc,1,Boston bull,0.697303,True,French bulldog,0.239015,True,American Staffordshire terrier,0.0198381,True
2016-02-23 19:44:20+00:00,702217446468493312,Twitter for iPhone,"I know it's tempting, but please stop sending in pics of Donald Trump. Thank you ...9/10 https://t.co/y35Y1TJERY",1346,4819,floofer,-,9,10,media,Cb7HCMkWEAAV9zY,1,golden retriever,0.242419,True,chow,0.2268,True,cocker spaniel,0.194086,True
2016-02-23 04:06:20+00:00,701981390485725185,Twitter for iPhone,This is Fiji. She's a Powdered Stegafloof. Very rare. 12/10 https://t.co/fZRob6eotY,998,3480,floofer,fiji,12,10,media,Cb3wWWbWEAAy06k,1,Pomeranian,0.491022,True,weasel,0.130879,False,Yorkshire terrier,0.099241,True
2016-02-23 02:12:47+00:00,701952816642965504,Twitter for iPhone,Meet Rilo. He's a Northern Curly Ticonderoga. Currently balancing on one paw even in strong wind. Acrobatic af 11/10 https://t.co/KInss2PXyX,1033,3873,floofer,rilo,11,10,media,Cb3WXMUUMAIuzL8,1,toy poodle,0.33170700000000003,True,miniature poodle,0.272485,True,standard poodle,0.169415,True
2016-02-22 21:59:57+00:00,701889187134500865,Twitter for iPhone,This is Bilbo. He's not emotionally prepared to enter the water. 11/10 don't struggle Bilbo https://t.co/rH9SQgZUnQ,1402,3573,floofer,bilbo,11,10,media,Cb2cfd9WAAEL-zk,1,French bulldog,0.902856,True,Staffordshire bullterrier,0.0226341,True,soap dispenser,0.011973200000000002,False
2016-02-22 02:57:08+00:00,701601587219795968,Twitter for iPhone,This is Coopson. He's a Blingin Schnitzel. Built fence himself. One ear is slightly defective. 10/10 would still pet https://t.co/MWw3pVMhJA,456,2106,floofer,coopson,10,10,media,CbyW7B0W8AIX8kX,1,Chihuahua,0.993661,True,Pembroke,0.00150487,True,toy terrier,0.0008666069999999999,True
2016-02-22 00:53:31+00:00,701570477911896070,Twitter for iPhone,This is Yoda. He's a Zimbabwean Rutabaga. Freaks out if u stop scratching his belly. Incredibly self-centered. 9/10 https://t.co/yVdMsVYHIx,932,2840,floofer,yoda,9,10,media,Cbx6nz1WIAA0QSW,1,Yorkshire terrier,0.90799,True,silky terrier,0.07688289999999999,True,Australian terrier,0.00847276,True
2016-02-21 23:13:01+00:00,701545186879471618,Twitter for iPhone,Meet Millie. She's practicing her dive form for Rio. It's nearly perfect. Dedicated af. 10/10 go for gold pupper https://t.co/SDVkc4m96M,612,2679,pupper,millie,10,10,media,CbxjnyOWAAAWLUH,1,Border collie,0.280893,True,Cardigan,0.11255,True,toy terrier,0.0533172,True
2016-02-21 01:19:47+00:00,701214700881756160,Twitter for iPhone,"I'm not sure what's happening here, but it's pretty spectacular. 12/10 for both https://t.co/JKXh0NbBNL",5148,12315,floofer,-,12,10,media,Cbs3DOAXIAAp3Bd,1,Chihuahua,0.615163,True,Pembroke,0.15950899999999998,True,basenji,0.08446569999999999,True
2016-02-20 03:51:05+00:00,700890391244103680,Twitter for iPhone,This is Chet. He's dapper af. His owners want him to learn how to dance but his true passion is potato guns. 11/10 https://t.co/TBv7Qh1zxZ,571,2230,floofer,chet,11,10,media,CboQFolWIAE04qE,1,white wolf,0.16656300000000002,False,schipperke,0.122356,True,West Highland white terrier,0.119247,True
2016-02-20 02:06:50+00:00,700864154249383937,Twitter for iPhone,"""Pupper is a present to world. Here is a bow for pupper."" 12/10 precious as hell https://t.co/ItSsE92gCW",626,2619,pupper,-,12,10,media,Cbn4OqKWwAADGWt,1,kuvasz,0.8058569999999999,True,Great Pyrenees,0.187272,True,Samoyed,0.0034909,True
2016-02-20 01:00:55+00:00,700847567345688576,Twitter for iPhone,Meet Crouton. He's a Galapagos Boonwiddle. Has a legendary tongue (most Boonwiddles do). Excellent stuff 10/10 https://t.co/110Eeg7KW3,503,2474,floofer,crouton,10,10,media,CbnpI_1XIAAiRAz,1,Rhodesian ridgeback,0.252514,True,redbone,0.153005,True,whippet,0.135199,True
2016-02-19 21:39:54+00:00,700796979434098688,Twitter for iPhone,This is Daniel. He's a neat pup. Exotic af. Custom paws. Leaps unannounced. Would totally pet. 7/10 daaamn Daniel https://t.co/5XaR0kj8cr,949,2461,floofer,daniel,7,10,media,Cbm7IeUXIAA6Lc-,1,tailed frog,0.652712,False,tree frog,0.280212,False,bullfrog,0.0401775,False
2016-02-19 18:24:26+00:00,700747788515020802,Twitter for iPhone,We only rate dogs. Pls stop sending in non-canines like this Mongolian grass snake. This is very frustrating. 11/10 https://t.co/22x9SbCYCU,9402,23048,floofer,very frustrating,11,10,media,CbmOY41UAAQylmA,1,Great Pyrenees,0.481333,True,Samoyed,0.311769,True,Maltese dog,0.0749621,True
2016-02-19 03:11:35+00:00,700518061187723268,Twitter for iPhone,This is Vincent. He's the man your girl is with when she's not with you. 10/10 https://t.co/JQGMP7kzjD,801,2637,floofer,vincent,10,10,media,Cbi9dI_UYAAgkyC,1,American Staffordshire terrier,0.569501,True,Staffordshire bullterrier,0.211308,True,Chihuahua,0.12183900000000003,True
2016-02-19 02:20:14+00:00,700505138482569216,Twitter for iPhone,This is Kaia. She's just cute as hell. 12/10 I'd kill for Kaia https://t.co/5fMdH8GFaq,582,2312,floofer,kaia,12,10,media,Cbixs3vUUAAqHHN,1,bath towel,0.449684,False,Norwegian elkhound,0.160205,True,Great Dane,0.0486658,True
2016-02-18 23:28:52+00:00,700462010979500032,Twitter for iPhone,This is Murphy. He's a mini golden retriever. Missing two legs (tragic). Mouth sharp. Looks rather perturbed. 6/10 https://t.co/ALO02IAKCn,1801,4167,doggo,murphy,6,10,media,CbiKe7-W0AIVNNr,1,hamster,0.678651,False,Pomeranian,0.110268,True,Angora,0.104139,False
2016-02-18 03:58:39+00:00,700167517596164096,Twitter for iPhone,This is Dotsy. She's stuck as hell. 10/10 https://t.co/A0h4lnhU4s,741,2651,floofer,dotsy,10,10,media,Cbd-o8hWwAE4OFm,1,beagle,0.16258499999999998,True,Pembroke,0.120481,True,Siberian husky,0.110284,True
2016-02-18 02:54:41+00:00,700151421916807169,Twitter for iPhone,If a pupper gave that to me I'd probably start shaking and faint from all the joy. 11/10 https://t.co/o9aJVPB25n,677,2252,pupper,-,11,10,media,CbdwATgWwAABGID,1,tennis ball,0.328236,False,Italian greyhound,0.17683800000000002,True,Staffordshire bullterrier,0.13408,True
2016-02-18 02:24:13+00:00,700143752053182464,Twitter for iPhone,When it's Janet from accounting's birthday but you can't eat the cake cuz it's chocolate. 10/10 hang in there pupper https://t.co/Fbdr5orUrJ,2749,7594,pupper,-,10,10,media,CbdpBmLUYAY9SgQ,1,golden retriever,0.53246,True,crossword puzzle,0.103796,False,binder,0.100371,False
2016-02-17 21:02:13+00:00,700062718104104960,Twitter for iPhone,This is Eazy-E. He's colorful af. Must be rare. Submerged in Sprite (rad). Doesn't perform well when not wet. 6/10 https://t.co/UtFI7eUCjE,694,2672,floofer,eazy-e,6,10,media,CbcfUxoUAAAlHGK,1,hummingbird,0.180998,False,peacock,0.135179,False,eel,0.07537100000000001,False
2016-02-17 18:49:22+00:00,700029284593901568,Twitter for iPhone,This is Coops. His ship is taking on water. Sound the alarm. Much distress. Requesting immediate assistance. 10/10 https://t.co/8Nuny4lLE3,591,2093,floofer,coops,10,10,media,CbcA673XIAAsytQ,1,West Highland white terrier,0.726571,True,Maltese dog,0.176828,True,Dandie Dinmont,0.07013380000000001,True
2016-02-17 17:01:14+00:00,700002074055016451,Twitter for iPhone,This is Thumas. He covered himself in nanners for maximum camouflage. It didn't work. I can still see u Thumas. 9/10 https://t.co/x0ZDlNqfb1,1349,3346,floofer,thumas,9,10,media,CbboKP4WIAAw8xq,1,Chihuahua,0.369488,True,schipperke,0.243367,True,pug,0.161614,True
2016-02-17 03:45:29+00:00,699801817392291840,Twitter for iPhone,This is Cooper. He began to tear up when his bone was taken from him. 11/10 stay strong pupper https://t.co/qI8yvqKG02,960,3088,pupper,cooper,11,10,media,CbYyCMcWIAAHHjF,2,golden retriever,0.808978,True,Irish setter,0.0424281,True,Labrador retriever,0.0235364,True
2016-02-17 02:54:04+00:00,699788877217865730,Twitter for iPhone,Say hello to Nala. She's a Freckled High Bruschetta. Petable af. 12/10 https://t.co/5bjrIRqByp,510,2250,floofer,-,12,10,media,CbYmRHyWEAASNzm,1,Border terrier,0.35506,True,toy poodle,0.169736,True,Norwegian elkhound,0.0998837,True
2016-02-17 02:17:19+00:00,699779630832685056,Twitter for iPhone,Take all my money. 10/10 https://t.co/B28ebc5LzQ,1241,2767,floofer,-,10,10,media,CbYd3C9WEAErJ4Z,1,malinois,0.706038,True,German shepherd,0.165655,True,Great Dane,0.0590475,True
2016-02-17 02:02:25+00:00,699775878809702401,Twitter for iPhone,Meet Fillup. Spaghetti is his main weakness. Also pissed because he's rewarded with cat treats 11/10 it'll be ok pup https://t.co/TEHu55ZQKD,606,1978,floofer,fillup,11,10,media,CbYac83W4AAUH1O,1,Dandie Dinmont,0.271683,True,Old English sheepdog,0.164931,True,otterhound,0.105918,True
2016-02-16 20:28:06+00:00,699691744225525762,Twitter for iPhone,"This is Dave. He's a tropical pup. Short lil legs (dachshund mix?) Excels underwater, but refuses to eat kibble 5/10 https://t.co/ZJnCxlIf62",4653,10355,floofer,dave,5,10,media,CbXN7aPWIAE0Xt1,1,hippopotamus,0.982269,False,sea lion,0.00629515,False,dugong,0.00576795,False
2016-02-16 04:15:05+00:00,699446877801091073,Twitter for iPhone,"This is Archie. He's undercover in all these pics. Not actually a bee, cow, or Hawaiian. Sneaky af. 12/10 https://t.co/9fojElzIxx",2637,5996,floofer,archie,12,10,media,CbTvNpoW0AEemnx,3,Pembroke,0.9694,True,Cardigan,0.0260588,True,Chihuahua,0.00350547,True
2016-02-16 03:25:58+00:00,699434518667751424,Twitter for iPhone,I know this is a tad late but here's a wonderful Valentine's Day pupper 12/10 https://t.co/hTE2PEwGvi,520,2178,pupper,tad late but here's a wonderful valentine's day pupper 12/10 https://t,12,10,media,CbTj--1XEAIZjc_,1,golden retriever,0.836572,True,kuvasz,0.105946,True,Labrador retriever,0.025143900000000004,True
2016-02-16 02:42:52+00:00,699423671849451520,Twitter for iPhone,"""Don't ever talk to me or my son again."" ...both 10/10 https://t.co/b8ncwl6TlE",326,1380,floofer,-,10,10,media,CbTaHrRW0AABXmG,1,pug,0.99786,True,French bulldog,0.00182486,True,bull mastiff,0.00029894,True
2016-02-16 02:04:04+00:00,699413908797464576,Twitter for iPhone,"Meet Miley. She's a Scandinavian Hollabackgirl. Incalculably fluffy, unamused af. 11/10 would squeeze aggressively https://t.co/6r4GFZY5WS",626,2094,floofer,miley,11,10,media,CbTRPXdW8AQMZf7,1,Samoyed,0.517479,True,malamute,0.155935,True,Eskimo dog,0.0950009,True
2016-02-15 23:13:03+00:00,699370870310113280,Twitter for iPhone,Say hello to Calbert. He doesn't have enough legs. Wtf Calbert. Still havin a blast tho. 11/10 would pet extra well https://t.co/iNFIHvcVur,444,1904,floofer,-,11,10,media,CbSqE0rVIAEOPE4,1,cairn,0.337557,True,Chihuahua,0.20913,True,Border terrier,0.136946,True
2016-02-15 20:04:36+00:00,699323444782047232,Twitter for iPhone,"""I'm bathing the children what do you want?""  ...both 10/10 https://t.co/Rizm1LWh4z",866,3186,floofer,-,10,10,media,CbR-9edXIAEHJKi,1,Labrador retriever,0.309696,True,doormat,0.3037,False,sliding door,0.077266,False
2016-02-15 03:55:41+00:00,699079609774645248,Twitter for iPhone,Meet Reagan. He's a Persnicketus Derpson. Great with kids. Permanently caught off guard. 8/10 https://t.co/A2j2StfNgL,659,2477,floofer,reagan,8,10,media,CbOhMUDXIAACIWR,3,schipperke,0.667324,True,Chesapeake Bay retriever,0.11955,True,kelpie,0.0975995,True
2016-02-15 03:27:04+00:00,699072405256409088,Twitter for iPhone,ERMAHGERD 12/10 please enjoy https://t.co/7WrAWKdBac,1203,3010,floofer,-,12,10,ext_tw_video_thumb,699072391083880449,1,Shih-Tzu,0.599587,True,Pekinese,0.213069,True,Maltese dog,0.154293,True
2016-02-15 01:05:02+00:00,699036661657767936,Twitter for iPhone,HAPPY V-DAY FROM YOUR FAV PUPPER SQUAD 13/10 for all https://t.co/7u6VnZ1UFe,1207,2626,pupper,-,13,10,media,CbN6IW4UYAAyVDA,1,Chihuahua,0.222943,True,toyshop,0.179938,False,Weimaraner,0.16303299999999998,True
2016-02-14 21:55:47+00:00,698989035503689728,Twitter for iPhone,This is Oliver. He does toe touches in his sleep. 13/10 precious af https://t.co/3BrRIWjG35,982,3382,floofer,oliver,13,10,media,CbNO0DaW0AARcki,1,Norfolk terrier,0.24634,True,Irish terrier,0.243349,True,golden retriever,0.085871,True
2016-02-14 19:35:46+00:00,698953797952008193,Twitter for iPhone,Meet CeCe. She wanted to take a selfie before her first day as a lumberjack. 11/10 crushing traditional gender roles https://t.co/oW9XMYG3F4,909,2709,floofer,cece,11,10,media,CbMuxV5WEAAIBjy,1,Italian greyhound,0.382378,True,redbone,0.102255,True,shower cap,0.0768337,False
2016-02-14 16:33:40+00:00,698907974262222848,Twitter for iPhone,This dog is never sure if he's doing the right thing. 10/10 https://t.co/GXq43zFfBu,630,2571,floofer,-,10,10,media,CbMFFssWIAAyuOd,3,German short-haired pointer,0.983131,True,bluetick,0.00555772,True,curly-coated retriever,0.00332221,True
2016-02-14 03:29:49+00:00,698710712454139905,Twitter for iPhone,This is Cuddles. He's not entirely sure how doors work. 10/10 I believe in you Cuddles https://t.co/rKjK88D05Z,686,2494,floofer,cuddles,10,10,media,CbJRrigW0AIcJ2N,1,Samoyed,0.329895,True,shoji,0.165772,False,prison,0.103596,False
2016-02-14 03:01:06+00:00,698703483621523456,Twitter for iPhone,This is Rusty. He has no respect for POULTRY products. Unbelievable af. 7/10 would still pet https://t.co/hEH19t1eFp,382,1459,floofer,rusty,7,10,media,CbJLG0HWwAAV-ug,1,Brittany spaniel,0.931963,True,Welsh springer spaniel,0.0306949,True,beagle,0.0128961,True
2016-02-13 22:29:29+00:00,698635131305795584,Twitter for iPhone,Here we are witnessing five Guatemalan Birch Floofs in their natural habitat. All 12/10 (Vid by @pootdanielle) https://t.co/rb8nzVNh7F,342,1305,floofer,-,12,10,ext_tw_video_thumb,698635005506015234,1,Samoyed,0.15846400000000002,True,kuvasz,0.0894025,True,West Highland white terrier,0.0250373,True
2016-02-13 16:50:04+00:00,698549713696649216,Twitter for iPhone,This is Claude. He's trying to be seductive but he forgot to turn on the fireplace. 9/10 damn it Claude https://t.co/EPdQquc1dG,630,2345,floofer,claude,9,10,media,CbG_QRJXEAALVWy,1,French bulldog,0.998544,True,Boston bull,0.00140394,True,boxer,2.322e-05,True
2016-02-13 03:59:01+00:00,698355670425473025,Twitter for iPhone,This is Jessiga. She's a Tasmanian McCringleberry. Selfies make her uncomfortable. 10/10 would pet in time of need https://t.co/MrdPZz1CGk,452,1880,floofer,jessiga,10,10,media,CbEOxQXW0AEIYBu,1,pug,0.990191,True,Pekinese,0.00279854,True,sunglasses,0.00130952,False
2016-02-13 03:05:01+00:00,698342080612007937,Twitter for iPhone,This is Maximus. He's training for the tetherball world championship. The grind never stops. 11/10 (vid by @Amuly21) https://t.co/VmFfWMjNkp,957,2281,floofer,maximus,11,10,ext_tw_video_thumb,698341973569245184,1,boxer,0.8830479999999999,True,Saint Bernard,0.030579400000000007,True,Staffordshire bullterrier,0.0129941,True
2016-02-12 21:49:15+00:00,698262614669991936,Twitter for iPhone,This is Franklin. He's a yoga master. Trying to get rid of those rolls. Dedicated af. 11/10 keep it up pup https://t.co/S712MJXulD,2008,4801,floofer,franklin,11,10,media,CbC6JL_WEAI_PhH,1,Italian greyhound,0.107948,True,basset,0.07522999999999999,True,Staffordshire bullterrier,0.06943610000000001,True
2016-02-12 17:22:12+00:00,698195409219559425,Twitter for iPhone,Meet Beau &amp; Wilbur. Wilbur stole Beau's bed from him. Wilbur now has so much room for activities. 9/10 for both pups https://t.co/GPaoH5qWEk,6016,16888,floofer,beau &amp; wilbur,9,10,media,CbB9BTqW8AEVc2A,1,Labrador retriever,0.64369,True,American Staffordshire terrier,0.102684,True,dalmatian,0.050007800000000005,True
2016-02-12 16:16:41+00:00,698178924120031232,Twitter for iPhone,This is Lily. She accidentally dropped all her Kohl's cash overboard. Day officially ruined. 10/10 hang in there pup https://t.co/BJbtCqGwZK,742,2835,floofer,lily,10,10,media,CbBuBhbWwAEGH29,1,Chesapeake Bay retriever,0.351868,True,malinois,0.207753,True,Labrador retriever,0.154606,True
2016-02-12 04:07:53+00:00,697995514407682048,Twitter for iPhone,"""Dammit hooman quit playin I jus wanna wheat thin"" 11/10 https://t.co/yAASRDPJnQ",332,1526,floofer,-,11,10,media,Ca_HN8UWEAEB-ga,1,Staffordshire bullterrier,0.280222,True,Boston bull,0.161478,True,American Staffordshire terrier,0.126884,True
2016-02-12 03:47:39+00:00,697990423684476929,Twitter for iPhone,This is Doug. He's a Draconian Jabbawockee. Rad tongue. Ears are borderline legendary 11/10 would pet with a purpose https://t.co/MVvbQW88Pv,1304,3319,floofer,doug,11,10,media,Ca_ClYOW0AAsvpE,2,Pembroke,0.984783,True,Cardigan,0.015018,True,Shetland sheepdog,7.358600000000001e-05,True
2016-02-12 00:39:39+00:00,697943111201378304,Twitter for iPhone,This is Cassie. She goes door to door trying to find the owner of this baguette. No luck so far. 10/10 https://t.co/e8bj97CisO,686,2413,floofer,cassie,10,10,media,Ca-XjfiUsAAUa8f,1,Great Dane,0.126924,True,Greater Swiss Mountain dog,0.110037,True,German short-haired pointer,0.090816,True
2016-02-11 20:34:41+00:00,697881462549430272,Twitter for iPhone,This is Carter. He wakes up in the morning and pisses excellence. 10/10 best there is plain and simple https://t.co/pHktDjpFr8,1191,3033,floofer,carter,10,10,media,Ca9feqDUAAA_z7T,1,washbasin,0.176423,False,paper towel,0.167462,False,toilet tissue,0.0980291,False
2016-02-11 03:02:54+00:00,697616773278015490,Twitter for iPhone,This pupper doubles as a hallway rug. Very rare. Versatile af. 11/10 https://t.co/Jxd5pR02Cn,1016,3192,pupper,-,11,10,media,Ca5uv7RVAAA_QEg,1,Lhasa,0.521931,True,Shih-Tzu,0.403451,True,Tibetan terrier,0.0399122,True
2016-02-11 01:42:02+00:00,697596423848730625,Twitter for iPhone,Here's a pupper with a piece of pizza. Two of everybody's favorite things in one photo. 11/10 https://t.co/5USjFjKI7Z,1271,3042,pupper,pupper with a piece of pizza,11,10,media,Ca5cPrJXIAImHtD,1,Shetland sheepdog,0.621668,True,collie,0.366578,True,Pembroke,0.00769819,True
2016-02-11 00:18:49+00:00,697575480820686848,Twitter for iPhone,This is Ole. He's not sure how to gravity. 8/10 https://t.co/PsqqotpBBQ,498,2058,floofer,ole,8,10,media,Ca5JMvMUsAAGMll,1,Siamese cat,0.256698,False,whippet,0.119805,True,bull mastiff,0.102595,True
2016-02-10 18:11:03+00:00,697482927769255936,Twitter for iPhone,Meet Blipson. He's a Doowap Hufflepuff. That Ugg is his temporary home while he's struggling with unemployment 11/10 https://t.co/YKvt0J5MXr,678,2429,floofer,blipson,11,10,media,Ca31BTgWwAA4uNU,1,bath towel,0.110587,False,Christmas stocking,0.108573,False,weasel,0.105442,False
2016-02-10 16:51:59+00:00,697463031882764288,Twitter for iPhone,Happy Wednesday here's a bucket of pups. 44/40 would pet all at once https://t.co/HppvrYuamZ,1408,3444,floofer,bucket of pups,11,10,media,Ca3i7CzXIAMLhg8,1,Labrador retriever,0.999885,True,golden retriever,9.75817e-05,True,pug,8.267760000000001e-06,True
2016-02-10 04:06:43+00:00,697270446429966336,Twitter for iPhone,This is Bentley. He got stuck on his 3rd homework problem. Picturing the best case scenario if he drops out. 10/10 https://t.co/7rS33sCKMS,1889,4734,floofer,bentley,10,10,media,Ca0zxGjW8AEfyYl,1,toy poodle,0.880014,True,miniature poodle,0.100136,True,Norfolk terrier,0.00702706,True
2016-02-10 03:22:44+00:00,697259378236399616,Twitter for iPhone,"Please stop sending in saber-toothed tigers. This is getting ridiculous. We only rate dogs.
...8/10 https://t.co/iAeQNueou8",1012,3326,floofer,getting ridiculous,8,10,media,Ca0ps3AXEAAnp9m,1,Great Dane,0.999223,True,boxer,0.000186525,True,whippet,0.000151071,True
2016-02-10 03:05:46+00:00,697255105972801536,Twitter for iPhone,Meet Charlie. He likes to kiss all the big milk dogs with the rad earrings. Passionate af. 10/10 just a great guy https://t.co/Oe0XSGmfoP,1171,3054,doggo,charlie,10,10,media,Ca0lzzmWwAA5u56,1,Great Dane,0.173989,True,malinois,0.165888,True,Doberman,0.11989,True
2016-02-10 02:14:42+00:00,697242256848379904,Twitter for iPhone,This is Oakley. He has a massive tumor growing on his head. Seems benign tho. 10/10 would pet around tumor https://t.co/7GQ7BTxywN,677,2534,floofer,oakley,10,10,media,Ca0aIR9WcAAHiPy,1,grey fox,0.236031,False,Siamese cat,0.16579100000000002,False,Eskimo dog,0.0635328,True
2016-02-09 03:35:31+00:00,696900204696625153,Twitter for iPhone,This is Rosie. She's a Benebark Cumberpatch. Sleepy af. 12/10 would snug for days https://t.co/NKuON5Al8i,1025,3202,floofer,rosie,12,10,media,CavjCdJW0AIB5Oz,1,Chihuahua,0.297735,True,Pembroke,0.266953,True,basenji,0.13681400000000002,True
2016-02-09 03:14:25+00:00,696894894812565505,Twitter for iPhone,These two pirates crashed their ship and don't know what to do now. Very irresponsible of them. Both 9/10 https://t.co/RJvUjgGH5z,681,2360,floofer,-,9,10,media,CaveNQcVIAECyBr,1,Appenzeller,0.665628,True,beagle,0.104795,True,Greater Swiss Mountain dog,0.067868,True
2016-02-09 02:40:05+00:00,696886256886657024,Twitter for iPhone,Guys I found the dog from Up. 12/10 https://t.co/WqoZtX9jmJ,1817,4903,floofer,-,12,10,media,CavWWdFWAAArflW,1,kuvasz,0.383941,True,golden retriever,0.289085,True,dingo,0.0565481,False
2016-02-09 02:07:12+00:00,696877980375769088,Twitter for iPhone,This is Misty. She's in a predicament. Not sure what next move should be. 9/10 stay calm pupper I'm comin https://t.co/XhR7PAgcwF,714,2455,pupper,misty,9,10,media,CavO0uuWEAE96Ed,1,space heater,0.20687600000000006,False,spatula,0.12345,False,vacuum,0.119218,False
2016-02-08 17:58:03+00:00,696754882863349760,Twitter for iPhone,This is Reptar. He specifically asked for his skis to have four bindings. He's not happy. Quite perturbed tbh. 10/10 https://t.co/l9k7TPP7Tp,364,1495,floofer,reptar,10,10,media,Cate3eLUcAEIuph,1,weasel,0.13783199999999998,False,toy poodle,0.0983781,True,Scottish deerhound,0.0973967,True
